ID,Link,Dish Name,Price,Location,Ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Veg Pulao 3 In 1 Combo,145,Basavanagudi,10K+ ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Pongal Combo,115,Basavanagudi,10K+ ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Idli Vada Combo,115,Basavanagudi,10K+ ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Avalakki Combo,115,Basavanagudi,10K+ ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Shavige Bath Combo,115,Basavanagudi,10K+ ratings
13,https://www.swiggy.com/restaurants/puliyogare-point-n-r-colony-basavanagudi-bangalore-56428,Uppittu Combo,115,Basavanagudi,10K+ ratings
14,https://www.swiggy.com/restaurants/mulbagal-dosa-corner-1st-block-jayanagar-bangalore-454364,Chow Chow Bath,123.8,Jayanagar,500+ ratings
14,https://www.swiggy.com/restaurants/mulbagal-dosa-corner-1st-block-jayanagar-bangalore-454364,M D C Special Badam Halwa,104.76,Jayanagar,500+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Extra Chole,61.79,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Pav Bhaji,140,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Chole Bhature (2pcs ),180,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Papdi Chaat,120,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Raj Kachori,120,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Samosa,40,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Dal Kachori With Aloo Sabzi,60,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Gulab Jamun,35,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Rasmalai,40,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Malpoova,45,Jayanagar,5K+ ratings
15,https://www.swiggy.com/restaurants/natraj-chole-bhature-4th-block-east-jayanagar-bangalore-412840,Desi Ghee Jalebi [100 Grams],80,Jayanagar,5K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Almond Rocks [250g],575,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Chocolate Truffles Gift Box [10 Pcs],690,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Rakshabandhan Hamper - Luxury,2000,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Almond Rocks [1/2kg],1150,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Rakshabandhan Hamper - Premium,1400,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Indulgence Hamper,3000,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Luxury Hamper,2100,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Premium Hamper,1500,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Peanut Butter Brownie [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Choco Chip Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Walnut Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Cookie Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Millionaire Brownie [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Outrageous Chocolate Brownie [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Eggless Brownies Box [12 Pcs],1280,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Eggless Brownies Box [6 Pcs],640,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Walnut Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Choco Chip Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Cookie Brownie [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Overload Brownie [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Millionaire Brownie [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Brownies Box [6 Pcs],640,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Brownies Box [12 Pcs],1280,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Fresh Fruit & Cream Cake [600g],675,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Dutch Truffle Cake [1/2kg],575,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Fresh Cream Pineapple Cake [1/2kg],650,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Red Velvet Cake [1/2kg],675,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Opium Cake [1/2kg],675,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocoholic Cake [1/2kg],700,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Hazelnut Praline Mousse Cake [1/2kg],775,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Dutch Truffle Cake [1kg],1150,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Fresh Cream Pineapple Cake [1kg],1300,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Fresh Fruit & Cream Cake [580g],675,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Dutch Truffle Cake [1/2kg],575,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocolate Orange Mousse Cake [1/2kg],625,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Fresh Cream Pineapple Cake [1/2kg],650,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Red Velvet Cake [1/2kg],650,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Opium Cake [1/2kg],675,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Dutch Truffle Cake [1kg],1150,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Fresh Fruit & Cream Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Fresh Fruit & Cream Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Dutch Truffle Pastry [1 Piece],120,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Chocolate Orange Mousse Pastry [1 Piece],130,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Fresh Cream Pineapple Pastry [1 Piece],135,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Red Velvet Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Opium Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocoholic Pastry [1 Piece],145,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Hazelnut Praline Mousse Pastry [1 Piece],155,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Box of Eggless Pastries [4 Pcs],530,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Dutch Truffle Pastry [1 Piece],120,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocolate Orange Mousse Pastry [1 Piece],130,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Fresh Cream Pineapple Pastry [1 Piece],135,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Red Velvet Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Opium Pastry [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,New York Style Baked Cheese Pastry [1 Piece],160,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Assorted Box of Pastries [4 Pcs],530,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocolate Tart [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Lemon Tart [1 Piece],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Chocolate Cupcake [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Red Velvet Cupcake [1 Piece],110,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Dense Loaf [260g],230,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Mava Cake [225g],250,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Eggless Banana Cake [200g],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Dense Loaf [350g],280,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Mava Cake [300g],290,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Banana Cake [200g],140,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Pound Cake [210g],160,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Sesame Tuilles [100g],115,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Hazelnut Cookies [8 Pcs],325,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Orange Cookies [12 Pcs],175,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Butter Cookies [8 Pcs],290,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Coconut Macaroons [8 Pcs],150,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chocolate Coated Biscuits [10 Pcs],290,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Pure Butter Palmiers [50g],85,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Almond Biscotti [150g],205,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Black Pepper Sourdough Crackers [100g],95,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Ragi Crackers [100g],95,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chilli Cheese Sandwich [190g],210,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Spicy Paneer Butter Puff [1 Piece],95,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Quiche Veg [1 Piece],130,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chicken Mayonaise Roll [190g],205,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Roasted Chicken & Mustard Sandwich [250g],230,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chicken Tikka Sandwich [250g],230,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Chicken and Cheese Butter Puff [1 Piece],105,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Parsley Cream Cheese Danish [1 Piece],135,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Butter Croissant [1 Piece],85,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Pain Au Chocolat [1 Piece],95,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Latte,130,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Cappuccino,130,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Hot Chocolate,155,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Valencia Orange [200 ml],150,Ashok Nagar,1K+ ratings
16,https://www.swiggy.com/restaurants/theobroma-vittal-malya-road-ashok-nagar-bangalore-426730,Classic Mango [200 ml],150,Ashok Nagar,1K+ ratings
17,https://www.swiggy.com/restaurants/simpli-namdharis-1st-block-jaya-nagar-bangalore-271191,Aloo Paratha With Curd & Home-made Pickle,105,Jaya Nagar,1K+ ratings
17,https://www.swiggy.com/restaurants/simpli-namdharis-1st-block-jaya-nagar-bangalore-271191,Paneer Paratha  With Curd & Home-made Pickle,130,Jaya Nagar,1K+ ratings
18,https://www.swiggy.com/restaurants/richie-rich-sivananda-circle-race-course-road-bangalore-46650,Veg Cheese Burger,205,Race Course Road,10K+ ratings
18,https://www.swiggy.com/restaurants/richie-rich-sivananda-circle-race-course-road-bangalore-46650,Veg Cheese Hot Dog,205,Race Course Road,10K+ ratings
18,https://www.swiggy.com/restaurants/richie-rich-sivananda-circle-race-course-road-bangalore-46650,Veg Cheese Roll (Long Bun),205,Race Course Road,10K+ ratings
18,https://www.swiggy.com/restaurants/richie-rich-sivananda-circle-race-course-road-bangalore-46650,Vada Pav,80,Race Course Road,10K+ ratings
18,https://www.swiggy.com/restaurants/richie-rich-sivananda-circle-race-course-road-bangalore-46650,Cheese Vada Pav,135,Race Course Road,10K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Moongdal,60,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Banana Masala [150 Gm],80,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Banana Pepper [150 Gm],80,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Banana Salt [150 Gm],80,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Bombay Mixture [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Garlic Mixture [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Kharaboondi [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Kodubale [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Maddur Vade [150 Gm],50,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Masala Avalakki [150 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Masala Congress [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Masala Kadle [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Mix Mixture [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Mota Sev [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Muruku [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Om Pudi [150 Gm],50,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Potato Masala Chips [200 Gm],110,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Ravaidli Mix,110,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Red Mixture [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Rice Kodubale [200gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Shankara Pali [200 Gm],70,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Special Kharaboondi [200 Gm],90,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,By 2 Batter(idly/dosa Batter),75,Chamarajpet,1K+ ratings
19,https://www.swiggy.com/restaurants/by-2-coffee-chamrajpet-chamarajpet-bangalore-85320,Special By 2 Batter(idly Batter),80,Chamarajpet,1K+ ratings
20,https://www.swiggy.com/restaurants/sri-venkateshwara-sweet-meat-stall-gandhi-bazaar-main-road-basavanagudi-bangalore-313198,Soft Mysorepak,367,Basavanagudi,500+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Half Friedrice With Half Gobi Manchurian,140,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Butter Naan (1 Pc),60,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Roti (1 Pc),40,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Butter Kulcha,55,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Kulcha,50,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Stuffed Kulcha,65,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Samosa,40,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Pav Bhaji,95,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Tawa Pulao,165,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Finger Chips,145,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Jain Paneer Butter Masala ( Nandini ),215,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Jain Veg Fried Rice,150,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Dal Tadka,155,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Dal Kholapuri,170,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Peas Pulao,180,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Veg Pulao,180,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Veg Biryani,185,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Jeera Rice,180,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Ghee Rice,180,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Mughlai Biryani,195,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Handi Biryani,195,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Kadai Paneer ( Nandini),220,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Kadai Vegetables,190,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Kaju Paneer ( Nandini),220,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Paneer Butter Masala ( Nandini ),215,Basavanagudi,10K+ ratings
21,https://www.swiggy.com/restaurants/roti-ghar-gandhi-bazaar-main-road-basavanagudi-bangalore-94759,Veg Kolhapuri,200,Basavanagudi,10K+ ratings
