Id,Link
200,https://www.swiggy.com/restaurants/dhaba-estd-1986-delhi-forum-rex-walk-mall-shanthinagara-bangalore-665767
201,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685
202,https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-vishweshwarapura-basavanagudi-bangalore-626762
203,https://www.swiggy.com/restaurants/provenance-deli-and-desserts-vittal-mallya-road-bangalore-213832
204,https://www.swiggy.com/restaurants/brahmins-coffee-bar-shankarapura-basavanagudi-bangalore-111261
205,https://www.swiggy.com/restaurants/toscanos-crafted-cakes-and-desserts-1st-block-jayanagar-bangalore-347248
206,https://www.swiggy.com/restaurants/rajasthani-dhaba-lakshmi-road-shanthi-nagar-bangalore-334172
207,https://www.swiggy.com/restaurants/udupi-sri-krishna-bhavan-gandhi-bazaar-main-road-basavanagudi-bangalore-213902
208,https://www.swiggy.com/restaurants/vijayalakshmi-bull-temple-rd-basavanagudi-bangalore-96527
209,https://www.swiggy.com/restaurants/sanman-restaurant-nehru-nagar-malleshwaram-bangalore-486189
210,https://www.swiggy.com/restaurants/sunnys-lavelle-road-bangalore-173211
211,https://www.swiggy.com/restaurants/papparoti-vittal-malya-road-ashok-nagar-bangalore-321157
212,https://www.swiggy.com/restaurants/sriracha-vittal-mallya-road-bangalore-307805
213,https://www.swiggy.com/restaurants/sanchez-vittal-mallya-road-bangalore-307804
214,https://www.swiggy.com/restaurants/shiro-vittal-mallya-road-bangalore-7341
215,https://www.swiggy.com/restaurants/upahara-darshini-kims-canteen-rajya-vokkaligara-sangha-basavanagudi-bangalore-429864
216,https://www.swiggy.com/restaurants/chicken-county-restaurant-s-c-road-majestic-bangalore-551901
217,https://www.swiggy.com/restaurants/via-milano-jayanagar-bangalore-325637
218,https://www.swiggy.com/restaurants/sri-nayvedya-veg-4th-block-jayanagar-bangalore-476261
219,https://www.swiggy.com/restaurants/nagarjuna-chimney-jayanagar-jaya-nagar-bangalore-1050
220,https://www.swiggy.com/restaurants/marathi-kitchen-4th-block-jayanagar-bangalore-636609
221,https://www.swiggy.com/restaurants/davanagere-benne-dose-hut-avalahalli-banashankari-bangalore-221597
222,https://www.swiggy.com/restaurants/slv-swadishta-south-indian-2nd-stage-banashankari-bangalore-1754
223,https://www.swiggy.com/restaurants/bidadi-thatte-idly-4th-block-jayanagar-bangalore-479256
224,https://www.swiggy.com/restaurants/chicking-binnipete-rajajinagar-bangalore-455002
225,https://www.swiggy.com/restaurants/pannagas-bangarpet-chats-srinagar-banashankari-bangalore-610847
226,https://www.swiggy.com/restaurants/4th-tea-block-4th-t-block-jayanagar-bangalore-295537
227,https://www.swiggy.com/restaurants/food-springs-4th-block-jp-nagar-bangalore-15342
228,https://www.swiggy.com/restaurants/infinitea-cunningham-road-ashok-nagar-bangalore-24297
229,https://www.swiggy.com/restaurants/go-native-ashok-nagar-lavelle-road-bangalore-219460
230,https://www.swiggy.com/restaurants/hotel-ngt-non-veg-rpc-layout-vijayanagar-bangalore-604653
231,https://www.swiggy.com/restaurants/shiv-sagar-rs-sampige-road-malleshwaram-bangalore-4793
232,https://www.swiggy.com/restaurants/halli-jonne-biriyani-4th-t-block-jayanagar-bangalore-145076
233,https://www.swiggy.com/restaurants/green-onion-chinese-residency-road-residency-road-ashok-nagar-bangalore-117871
234,https://www.swiggy.com/restaurants/carols-pastries-and-bakers-millars-road-vasanth-nagar-bangalore-437003
235,https://www.swiggy.com/restaurants/love-and-crumble-lalehzar-apartments-palace-road-malleshwaram-bangalore-694704
236,https://www.swiggy.com/restaurants/the-living-room-residency-road-ashok-nagar-bangalore-471784
237,https://www.swiggy.com/restaurants/temple-of-the-senses-church-street-mg-road-bangalore-638157
238,https://www.swiggy.com/restaurants/dolci-desserts-cunningham-road-bangalore-5596
239,https://www.swiggy.com/restaurants/palmgrove-ballal-residency-ashok-nagar-residency-road-bangalore-53490
240,https://www.swiggy.com/restaurants/restaurant1179-railway-parallel-road-malleshwaram-bangalore-486701
241,https://www.swiggy.com/restaurants/yak-kitchen-brigade-road-ashok-nagar-bangalore-451810
242,https://www.swiggy.com/restaurants/no-10-fort-cochin-st-marks-road-bangalore-69354
243,https://www.swiggy.com/restaurants/sikandar-rolls-barton-centre-m-g-road-bangalore-279060
